Genome_ID,Species,Chemotype,Toxin_System,Chromosome_or_Contig,Locus_ID,Local_Locus_Number,Gene,Start,End,Strand,Gap_to_previous,Gap_to_next,Multiple_hits_for_gene,Multiple_contigs_for_gene,Representative_HSP_count,Query_length,Query_covered_bp,Combined_query_coverage_percent,Weighted_percent_identity,Total_bitscore,Best_evalue
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI14,3465408,3466335,-,,1013.0,False,False,1,928,925,99.67672413793105,89.297,1160,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI13,3467349,3469174,+,1013.0,778.0,False,False,2,1764,1754,99.43310657596372,85.39881380871533,1822,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI12,3469953,3471854,+,778.0,644.0,False,False,1,1902,1902,100.0,99.842,3496,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI11,3472499,3474220,+,644.0,1086.0,False,False,1,1722,1722,100.0,99.71,3153,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI9,3475307,3475438,+,1086.0,631.0,False,False,1,132,132,100.0,88.636,161,8.23e-40
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI10,3476070,3477408,-,631.0,615.0,False,False,2,1263,1262,99.92082343626286,87.42112025316456,1454,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI5,3478024,3479208,-,615.0,2313.0,False,False,1,1185,1185,100.0,99.916,2183,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI6,3481522,3482175,-,2313.0,1158.0,False,False,1,657,657,100.0,91.933,917,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI4,3483334,3485076,+,1158.0,1220.0,False,False,3,1563,1311,83.87715930902111,88.87183536585366,1614,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI3,3486297,3487619,-,1220.0,2845.0,False,False,2,1554,1258,80.95238095238095,83.84541134751774,1196,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L1,1,TRI8,3490465,3491808,+,2845.0,,False,False,1,1344,1344,100.0,99.03300000000002,2410,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L2,2,TRI101,4247496,4250015,-,,4259.0,False,False,2,2469,2466,99.87849331713244,91.8315212292762,3438,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000001.1,GCA_019054615.1|JAHKNR010000001.1|L2,2,TRI22,4254275,4256083,+,4259.0,,False,False,3,1681,1679,99.88102320047592,92.31208160851568,2384,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000004.1,GCA_019054615.1|JAHKNR010000004.1|L1,1,TRI21,1325765,1326558,+,,2662.0,False,False,1,827,794,96.00967351874245,93.199,1168,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000004.1,GCA_019054615.1|JAHKNR010000004.1|L1,1,TRI20,1329221,1329921,-,2662.0,10842.0,False,False,1,749,701,93.59145527369826,89.586,891,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000004.1,GCA_019054615.1|JAHKNR010000004.1|L1,1,TRI17,1340764,1341525,+,10842.0,,False,False,1,756,756,100.0,91.146,1026,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000004.1,GCA_019054615.1|JAHKNR010000004.1|L2,2,TRI1,4738352,4740210,+,,1403.0,False,False,5,1629,1629,100.0,97.6786420281002,2816,0.0
GCA_019054615.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNR010000004.1,GCA_019054615.1|JAHKNR010000004.1|L2,2,TRI16,4741614,4743095,-,1403.0,,False,False,1,1482,1482,100.0,98.718,2632,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI14,3581809,3582736,-,,1013.0,False,False,1,928,925,99.67672413793105,89.405,1166,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI13,3583750,3585575,+,1013.0,776.0,False,False,2,1764,1754,99.43310657596372,85.17248217317488,1800,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI12,3586352,3588253,+,776.0,641.0,False,False,1,1902,1902,100.0,99.211,3430,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI11,3588895,3590620,+,641.0,1086.0,False,False,1,1722,1722,100.0,99.015,3090,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI9,3591707,3591838,+,1086.0,631.0,False,False,1,132,132,100.0,88.636,161,8.25e-40
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI10,3592470,3593808,-,631.0,616.0,False,False,2,1263,1262,99.92082343626286,87.6585253164557,1471,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI5,3594425,3595609,-,616.0,2301.0,False,False,1,1185,1185,100.0,98.228,2073,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI6,3597911,3598564,-,2301.0,1123.0,False,False,1,657,657,100.0,92.085,922,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI4,3599688,3601430,+,1123.0,5401.0,False,False,3,1563,1311,83.87715930902111,88.5667599085366,1592,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L1,1,TRI8,3606832,3608175,+,5401.0,,False,False,1,1344,1344,100.0,99.554,2449,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L2,2,TRI101,4362393,4364912,-,,4259.0,False,False,2,2469,2466,99.87849331713244,91.87245248685808,3443,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000002.1,GCA_019054645.1|JAHKNS010000002.1|L2,2,TRI22,4369172,4370980,+,4259.0,,False,False,3,1681,1679,99.88102320047592,92.30759349112424,2384,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000004.1,GCA_019054645.1|JAHKNS010000004.1|L1,1,TRI21,4039896,4040689,+,,2662.0,False,False,1,827,794,96.00967351874245,93.199,1168,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000004.1,GCA_019054645.1|JAHKNS010000004.1|L1,1,TRI20,4043352,4044052,-,2662.0,10842.0,False,False,1,749,701,93.59145527369826,89.301,880,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000004.1,GCA_019054645.1|JAHKNS010000004.1|L1,1,TRI17,4054895,4055656,+,10842.0,,False,False,1,756,756,100.0,91.146,1026,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000004.1,GCA_019054645.1|JAHKNS010000004.1|L2,2,TRI1,7432269,7434127,+,,2603.0,False,False,4,1629,1561,95.82565991405772,98.27686981493298,2747,0.0
GCA_019054645.1,Fusarium sporotrichioides,T-2/HT-2 *,TRI,JAHKNS010000004.1,GCA_019054645.1|JAHKNS010000004.1|L2,2,TRI16,7436731,7438212,-,2603.0,,False,False,1,1482,1482,100.0,98.381,2604,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI14,3585848,3587016,-,,3047.0,False,False,2,1116,1116,100.0,99.01616279069768,2005,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI12,3590064,3592039,+,3047.0,557.0,False,False,3,1872,1872,100.0,99.19868376068376,3373,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI11,3592597,3594331,+,557.0,1225.0,False,False,1,1722,1722,100.0,84.413,1685,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI9,3595557,3595685,+,1225.0,601.0,False,False,1,132,130,98.48484848484848,97.692,222,3.56e-58
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI10,3596287,3597636,-,601.0,657.0,False,False,2,1263,1263,100.0,93.90313301662708,1904,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI5,3598294,3599484,-,657.0,2860.0,False,False,2,1128,1128,100.0,95.65610460992907,1813,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI6,3602345,3603001,-,2860.0,1157.0,False,False,1,657,657,100.0,96.804,1098,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI4,3604159,3605901,+,1157.0,1121.0,False,False,4,1563,1563,100.0,97.1245284345048,2641,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI3,3607023,3608615,-,1121.0,2843.0,False,False,3,1554,1393,89.63963963963964,92.03170638908828,1959,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L1,1,TRI8,3611459,3612795,+,2843.0,,False,False,1,1338,1338,100.0,98.954,2392,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L2,2,TRI101,4380100,4382565,-,,1240.0,False,False,1,2469,2467,99.91899554475496,98.744,4383,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L2,2,TRI201,4383806,4385123,-,1240.0,1547.0,False,False,2,1267,1267,100.0,98.73831309148264,2254,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079829.1,GCA_019343145.1|CP079829.1|L2,2,TRI22,4386671,4388345,+,1547.0,,False,False,1,1681,1681,100.0,99.34600000000002,3038,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079831.1,GCA_019343145.1|CP079831.1|L1,1,TRI17,3441677,3442432,-,,12177.0,False,False,1,756,756,100.0,99.074,1358,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079831.1,GCA_019343145.1|CP079831.1|L1,1,TRI20,3454610,3455307,+,12177.0,2602.0,False,False,1,749,698,93.1909212283044,99.713,1279,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079831.1,GCA_019343145.1|CP079831.1|L1,1,TRI21,3457910,3458736,-,2602.0,,False,False,1,827,827,100.0,99.879,1522,0.0
GCA_019343145.1,Fusarium graminearum,15-ADON,TRI,CP079833.1,GCA_019343145.1|CP079833.1|L1,1,TRI1,287561,289267,+,,,False,False,4,1539,1539,100.0,97.0166906614786,2596,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087871.1,GCA_020991245.1|CP087871.1|L1,1,TRI1,291505,293259,+,,,False,False,5,1539,1539,100.0,97.34282372002592,2625,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L1,1,TRI22,4624670,4626488,-,,1547.0,False,False,3,1681,1681,100.0,100.0,3113,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L1,1,TRI201,4628036,4629405,+,1547.0,1354.0,False,False,3,1267,1267,100.0,100.0,2346,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L1,1,TRI101,4630760,4633278,+,1354.0,,False,False,2,2469,2469,100.0,100.0,4564,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI8,5392461,5393798,-,,2878.0,False,False,1,1338,1338,100.0,100.0,2471,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI3,5396677,5398444,+,2878.0,953.0,False,False,4,1554,1517,97.61904761904762,92.33303014416776,2172,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI4,5399398,5401139,-,953.0,1168.0,False,False,4,1563,1563,100.0,100.0,2892,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI6,5402308,5402964,+,1168.0,2887.0,False,False,1,657,657,100.0,96.499,1086,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI5,5405852,5407038,+,2887.0,667.0,False,False,2,1128,1128,100.0,100.0,2085,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI10,5407706,5409058,+,667.0,595.0,False,False,2,1263,1263,100.0,93.91768799368089,1912,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI9,5409654,5409785,-,595.0,1167.0,False,False,1,132,132,100.0,100.0,244,7.98e-65
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI11,5410953,5412693,-,1167.0,557.0,False,False,1,1722,1722,100.0,84.162,1663,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI12,5413251,5415227,-,557.0,3080.0,False,False,3,1872,1872,100.0,100.0,3459,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087872.1,GCA_020991245.1|CP087872.1|L2,2,TRI14,5418308,5419477,+,3080.0,,False,False,2,1116,1116,100.0,100.0,2066,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087873.1,GCA_020991245.1|CP087873.1|L1,1,TRI17,3547259,3548014,-,,12318.0,False,False,1,756,756,100.0,100.0,1397,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087873.1,GCA_020991245.1|CP087873.1|L1,1,TRI20,3560333,3561033,+,12318.0,2612.0,False,False,1,749,701,93.59145527369826,100.0,1295,0.0
GCA_020991245.1,Fusarium graminearum,15-ADON,TRI,CP087873.1,GCA_020991245.1|CP087873.1|L1,1,TRI21,3563646,3564439,-,2612.0,,False,False,1,827,794,96.00967351874245,100.0,1467,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088257.1,GCA_025258505.1|CP088257.1|L1,1,TRI1,438493,440246,+,,,False,False,5,1539,1539,100.0,97.53738107582632,2642,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L1,1,TRI22,4695646,4697458,-,,1541.0,False,False,3,1681,1681,100.0,98.99096023738872,3014,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L1,1,TRI201,4699000,4700369,+,1541.0,1365.0,False,False,3,1267,1267,100.0,99.29061780929868,2295,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L1,1,TRI101,4701735,4704251,+,1365.0,,False,False,2,2469,2467,99.91899554475496,97.1645860672337,4173,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI8,5458486,5459820,-,,651.0,False,False,1,1338,1338,100.0,88.042,1581,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI7,5460472,5461894,+,651.0,799.0,False,False,2,1398,1378,98.56938483547926,81.34509110629067,1111,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI3,5462694,5464456,+,799.0,1165.0,False,False,4,1554,1519,97.74774774774777,91.20498110749186,2087,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI4,5465622,5467363,-,1165.0,1170.0,False,False,4,1563,1563,100.0,96.872842373963,2621,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI6,5468534,5469190,+,1170.0,2934.0,False,False,1,657,657,100.0,95.897,1064,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI5,5472125,5473304,+,2934.0,678.0,False,False,2,1128,1128,100.0,94.94688120567376,1768,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI10,5473983,5475329,+,678.0,598.0,False,False,2,1263,1263,100.0,93.91768799368089,1912,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI9,5475928,5476059,-,598.0,1241.0,False,False,1,132,132,100.0,99.242,239,3.74e-63
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI11,5477301,5479041,-,1241.0,616.0,False,False,1,1722,1722,100.0,84.677,1712,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI12,5479658,5481594,-,616.0,3344.0,False,False,3,1797,1797,100.0,91.94890560799556,2521,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088258.1,GCA_025258505.1|CP088258.1|L2,2,TRI14,5484939,5486107,+,3344.0,,False,False,2,1116,1116,100.0,99.55284794275492,2038,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088259.1,GCA_025258505.1|CP088259.1|L1,1,TRI17,3579909,3580665,-,,12291.0,False,False,1,756,756,100.0,99.604,1380,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088259.1,GCA_025258505.1|CP088259.1|L1,1,TRI20,3592957,3593654,+,12291.0,2616.0,False,False,1,749,698,93.1909212283044,99.427,1267,0.0
GCA_025258505.1,Fusarium asiaticum,NIV,TRI,CP088259.1,GCA_025258505.1|CP088259.1|L1,1,TRI21,3596271,3597064,-,2616.0,,False,False,1,827,794,96.00967351874245,99.118,1428,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126884.1,GCA_032355295.1|CP126884.1|L1,1,TRI1,312406,314158,+,,,False,False,5,1539,1539,100.0,97.86119896305895,2670,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L1,1,TRI22,4695925,4697740,-,,1547.0,False,False,3,1681,1681,100.0,99.2877637982196,3043,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L1,1,TRI201,4699288,4700657,+,1547.0,1365.0,False,False,3,1267,1267,100.0,98.89659653270292,2268,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L1,1,TRI101,4702023,4704539,+,1365.0,,False,False,2,2469,2467,99.91899554475496,97.28608748481167,4189,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI8,5502351,5503685,-,,646.0,False,False,1,1338,1338,100.0,88.49,1615,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI7,5504332,5505754,+,646.0,797.0,False,False,2,1398,1378,98.56938483547926,81.14148554913294,1095,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI3,5506552,5508314,+,797.0,1171.0,False,False,4,1554,1519,97.74774774774777,91.36094960732984,2093,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI4,5509486,5511229,-,1171.0,1176.0,False,False,4,1563,1563,100.0,97.443896485623,2670,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI6,5512406,5513062,+,1176.0,2926.0,False,False,1,657,657,100.0,96.049,1070,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI5,5515989,5517168,+,2926.0,667.0,False,False,2,1128,1128,100.0,95.30160638297872,1791,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI10,5517836,5519185,+,667.0,595.0,False,False,2,1263,1252,99.12905779889152,94.56905591054311,1937,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI9,5519781,5519912,-,595.0,1229.0,False,False,1,132,132,100.0,99.242,239,3.62e-63
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI11,5521142,5522879,-,1229.0,593.0,False,False,1,1722,1720,99.88385598141696,84.668,1709,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI12,5523473,5525430,-,593.0,3347.0,False,False,3,1797,1797,100.0,91.72674847307051,2499,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126885.1,GCA_032355295.1|CP126885.1|L2,2,TRI14,5528778,5529946,+,3347.0,,False,False,2,1116,1116,100.0,99.5524686940966,2038,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126886.1,GCA_032355295.1|CP126886.1|L1,1,TRI17,3595461,3596216,-,,12282.0,False,False,1,756,756,100.0,99.603,1380,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126886.1,GCA_032355295.1|CP126886.1|L1,1,TRI20,3608499,3609196,+,12282.0,2611.0,False,False,1,749,698,93.1909212283044,98.854,1245,0.0
GCA_032355295.1,Fusarium meridionale,NIV,TRI,CP126886.1,GCA_032355295.1|CP126886.1|L1,1,TRI21,3611808,3612601,-,2611.0,,False,False,1,827,794,96.00967351874245,99.37,1439,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073624.1,GCA_037074405.1|CM073624.1|L1,1,TRI1,356462,358216,+,,,False,False,5,1539,1539,100.0,97.2133357096565,2614,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L1,1,TRI22,4669101,4670919,-,,1547.0,False,False,3,1681,1681,100.0,100.0,3113,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L1,1,TRI201,4672467,4673836,+,1547.0,1354.0,False,False,3,1267,1267,100.0,99.6060646178093,2318,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L1,1,TRI101,4675191,4677709,+,1354.0,,False,False,2,2469,2469,100.0,99.5951161473088,4509,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI8,5459538,5460875,-,,2911.0,False,False,1,1338,1338,100.0,100.0,2471,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI3,5463787,5465554,+,2911.0,953.0,False,False,4,1554,1517,97.61904761904762,92.33303014416776,2172,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI4,5466508,5468249,-,953.0,1168.0,False,False,4,1563,1563,100.0,100.0,2892,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI6,5469418,5470074,+,1168.0,2887.0,False,False,1,657,657,100.0,96.499,1086,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI5,5472962,5474148,+,2887.0,667.0,False,False,2,1128,1128,100.0,100.0,2085,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI10,5474816,5476168,+,667.0,595.0,False,False,2,1263,1263,100.0,93.91768799368089,1912,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI9,5476764,5476895,-,595.0,1166.0,False,False,1,132,132,100.0,100.0,244,7.85e-65
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI11,5478062,5479802,-,1166.0,557.0,False,False,1,1722,1722,100.0,84.162,1663,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI12,5480360,5482336,-,557.0,3080.0,False,False,3,1872,1872,100.0,99.9466923076923,3454,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073625.1,GCA_037074405.1|CM073625.1|L2,2,TRI14,5485417,5486586,+,3080.0,,False,False,2,1116,1116,100.0,100.0,2066,0.0
